tick,harvested
50305,167376
17540,382200
50310,167376
17545,381853
50315,167376
17550,381855
50320,167376
17555,381880
50325,167376
17560,381864
50330,167376
17565,381430
50335,167376
17570,381428
50340,167376
17575,381434
50345,167376
17580,381063
50350,167376
17585,381076
50355,167376
17590,381064
50360,167376
17595,381079
50365,167376
17600,380648
50370,167376
17605,380648
50375,167376
17610,380630
50380,166896
17615,380272
50385,166896
17620,380296
50390,166896
17625,380318
50395,166896
17630,380305
50400,166896
17635,379898
50405,166896
17640,379904
50410,166896
17645,379910
50415,166896
17650,379904
50420,166896
17655,379542
50425,166896
17660,379538
50430,166896
17665,379521
50435,166896
17670,379135
50440,166896
17675,379137
50445,166896
17680,379131
50450,166896
17685,379116
50455,166896
17690,378767
50460,166896
17695,378774
50465,166896
17700,378771
50470,166896
17705,378339
50475,166896
17710,378334
50480,166896
17715,378320
50485,166896
17720,378314
50490,166896
17725,377953
50495,166896
17730,377944
50500,166896
17735,377936
50505,166896
17740,377924
50510,166896
17745,377500
50515,166896
17750,377492
50520,166896
17755,377505
50525,166896
17760,377161
50530,166400
17765,377174
50535,166400
17770,377184
50540,166400
17775,377195
50545,166400
17780,376772
50550,166400
17785,376779
50555,166400
17790,376793
50560,166400
17795,376804
50565,166400
17800,376455
50570,166400
17805,376465
50575,166400
17810,376473
50580,166400
17815,376061
50585,166400
17820,376065
50590,166400
17825,376071
50595,166400
17830,376104
50600,166400
17835,375725
50605,166400
17840,375729
50610,166400
17845,375721
50615,166400
17850,375721
50620,166400
17855,375307
50625,166400
17860,375313
50630,166400
17865,375326
50635,166400
17870,374985
50640,166400
17875,374995
50645,166400
17880,374989
50650,166400
17885,374975
50655,166400
17890,374575
50660,166400
17895,374562
50665,166400
17900,374568
50670,166400
17905,374546
50675,165920
17910,374166
50680,165920
17915,374143
50685,165920
17920,374032
50690,165920
17925,374137
50695,165920
17930,373738
50700,165920
17935,373761
50705,165920
17940,373775
50710,165920
17945,373446
50715,165920
17950,373437
50720,165920
17955,373437
50725,165920
17960,373406
50730,165920
17965,373042
50735,165920
17970,373067
50740,165920
17975,373061
50745,165920
17980,373071
50750,165920
17985,372716
50755,165920
17990,372729
50760,165920
17995,372729
50765,165920
18000,372756
50770,165920
18005,372333
50775,165920
18010,372340
50780,165920
18015,372362
50785,165920
18020,371999
50790,165920
18025,372040
50795,165920
18030,372031
50800,165920
18035,372014
50805,165920
18040,371598
50810,165920
18045,371599
50815,165920
18050,371588
50820,165920
18055,371580
50825,165424
18060,371216
50830,165424
18065,371223
50835,165424
18070,371189
50840,165424
18075,371215
50845,165424
18080,370789
50850,165424
18085,370759
50855,165424
18090,370740
50860,165424
18095,370413
50865,165424
18100,370431
50870,165424
18105,370459
50875,165424
18110,370456
50880,165424
18115,370019
50885,165424
18120,369998
50890,165424
18125,369974
50895,165424
18130,369968
50900,165424
18135,369589
50905,165424
18140,369568
50910,165424
18145,369617
50915,165424
18150,369647
50920,165424
18155,369252
50925,165424
18160,369263
50930,165424
18165,369297
50935,165424
18170,369281
50940,165424
18175,368910
50945,165424
18180,368926
50950,165424
18185,368955
50955,165424
18190,368580
50960,165424
18195,368602
50965,165424
18200,368620
50970,165424
18205,368615
50975,164944
18210,368262
50980,164944
18215,368238
50985,164944
18220,368229
50990,164944
18225,368230
50995,164944
18230,367787
51000,164944
18235,367775
51005,164944
18240,367759
51010,164944
18245,367741
51015,164944
18250,367403
51020,164944
18255,367434
51025,164944
18260,367435
51030,164944
18265,367449
51035,164944
18270,367049
51040,164944
18275,367064
51045,164944
18280,367040
51050,164944
18285,367007
51055,164944
18290,366643
51060,164944
18295,366611
51065,164944
18300,366637
51070,164944
18305,366634
51075,164944
18310,366235
51080,164944
18315,366214
51085,164944
18320,366202
51090,164944
18325,365806
51095,164944
18330,365816
51100,164944
18335,365825
51105,164944
18340,365802
51110,164944
18345,365380
51115,164944
18350,365365
51120,164944
18355,365358
51125,164448
18360,365351
51130,164448
18365,364965
51135,164448
18370,364997
51140,164448
18375,364950
51145,164448
18380,364922
51150,164448
18385,364493
51155,164448
18390,364484
51160,164448
18395,364461
51165,164448
18400,364445
51170,164448
18405,364061
51175,164448
18410,364034
51180,164448
18415,364012
51185,164448
18420,363988
51190,164448
18425,363557
51195,164448
18430,363530
51200,164448
18435,363540
51205,164448
18440,363568
51210,164448
18445,363232
51215,164448
18450,363254
51220,164448
18455,363277
51225,164448
18460,363303
51230,164448
18465,362915
51235,164448
18470,362938
51240,164448
18475,362966
51245,164448
18480,363000
51250,164448
18485,362656
51255,164448
18490,362682
51260,164448
18495,362693
51265,164448
18500,362718
51270,164448
18505,362324
51275,164448
18510,362365
51280,163968
18515,362369
51285,163968
18520,362416
51290,163968
18525,362038
51295,163968
18530,362035
51300,163968
18535,362087
51305,163968
18540,362115
51310,163968
18545,361701
51315,163968
18550,361691
51320,163968
18555,361716
51325,163968
18560,361745
51330,163968
18565,361452
51335,163968
18570,361478
51340,163968
18575,361464
51345,163968
18580,361459
51350,163968
18585,361050
51355,163968
18590,361003
51360,163968
18595,361097
51365,163968
18600,361149
51370,163968
18605,360810
51375,163968
18610,360849
51380,163968
18615,360887
51385,163968
18620,360935
51390,163968
18625,360498
51395,163968
18630,360463
51400,163968
18635,360477
51405,163968
18640,360485
51410,163968
18645,360121
51415,163968
18650,360074
51420,163968
18655,360047
51425,163968
18660,359999
51430,163472
18665,359670
51435,163472
18670,359750
51440,163472
18675,359811
51445,163472
18680,359867
51450,163472
18685,359477
51455,163472
18690,359479
51460,163472
18695,359530
51465,163472
18700,359554
51470,163472
18705,359203
51475,163472
18710,359244
51480,163472
18715,359290
51485,163472
18720,359336
51490,163472
18725,359094
51495,163472
18730,359010
51500,163472
18735,358987
51505,163472
18740,358985
51510,163472
18745,358568
51515,163472
18750,358593
51520,163472
18755,358544
51525,163472
18760,358575
51530,163472
18765,358165
51535,163472
18770,358120
51540,163472
18775,358119
51545,163472
18780,358178
51550,163472
18785,357786
51555,163472
18790,357823
51560,163472
18795,357822
51565,163472
18800,357776
51570,163472
18805,357354
51575,163472
18810,357370
51580,163472
18815,357311
51585,162992
18820,357289
51590,162992
18825,356851
51595,162992
18830,356805
51600,162992
18835,356745
51605,162992
18840,356713
51610,162992
18845,356357
51615,162992
18850,356415
51620,162992
18855,356481
51625,162992
18860,356530
51630,162992
18865,356155
51635,162992
18870,356211
51640,162992
18875,356273
51645,162992
18880,356305
51650,162992
18885,356332
51655,162992
18890,355993
51660,162992
18895,356045
51665,162992
18900,356119
51670,162992
18905,356075
51675,162992
18910,355791
51680,162992
18915,355813
51685,162992
18920,355782
51690,162992
18925,355829
51695,162992
18930,355423
51700,162992
18935,355395
51705,162992
18940,355344
51710,162992
18945,355306
51715,162992
18950,354993
51720,162992
18955,355054
51725,162992
18960,355115
51730,162992
18965,355164
51735,162992
18970,354879
51740,162496
18975,354917
51745,162496
18980,354949
51750,162496
18985,354937
51755,162496
18990,354469
51760,162496
18995,354554
51765,162496
19000,354590
51770,162496
19005,354640
51775,162496
19010,354278
51780,162496
19015,354266
51785,162496
19020,354288
51790,162496
19025,354362
51795,162496
19030,354405
51800,162496
19035,353999
51805,162496
19040,354060
51810,162496
19045,354099
51815,162496
19050,354117
51820,162496
19055,353754
51825,162496
19060,353839
51830,162496
19065,353843
51835,162496
19070,353960
51840,162496
19075,353588
51845,162496
19080,353583
51850,162496
19085,353656
51855,162496
19090,353666
51860,162496
19095,353327
51865,162496
19100,353390
51870,162496
19105,353433
51875,162496
19110,353450
51880,162496
19115,353320
51885,162496
19120,353092
51890,162496
19125,353081
51895,162016
19130,353081
51900,162016
19135,353103
51905,162016
19140,352684
51910,162016
19145,352677
51915,162016
19150,352685
51920,162016
19155,352677
51925,162016
19160,352291
51930,162016
19165,352265
51935,162016
19170,352270
51940,162016
19175,352205
51945,162016
19180,351878
51950,162016
19185,351845
51955,162016
19190,351844
51960,162016
19195,351825
51965,162016
19200,351749
51970,162016
19205,351463
51975,162016
19210,351454
51980,162016
19215,351408
51985,162016
19220,351361
51990,162016
19225,351019
51995,162016
19230,351069
52000,162016
19235,351101
52005,162016
19240,351091
52010,162016
19245,350699
52015,162016
19250,350675
52020,162016
19255,350686
52025,162016
19260,350708
52030,162016
19265,350349
52035,162016
19270,350333
52040,162016
19275,350346
52045,162016
19280,350320
52050,161520
19285,350262
52055,161520
19290,349865
52060,161520
19295,349840
52065,161520
19300,349819
52070,161520
19305,349782
52075,161520
19310,349316
52080,161520
19315,349470
52085,161520
19320,349526
52090,161520
19325,349572
52095,161520
19330,349200
52100,161520
19335,349233
52105,161520
19340,349220
52110,161520
19345,349187
52115,161520
19350,349227
52120,161520
19355,348844
52125,161520
19360,348837
52130,161520
19365,348851
52135,161520
19370,348796
52140,161520
19375,348343
52145,161520
19380,348308
52150,161520
19385,348256
52155,161520
19390,348229
52160,161520
19395,347840
52165,161520
19400,347826
52170,161520
19405,347773
52175,161520
19410,347699
52180,161520
19415,347696
52185,161520
19420,347274
52190,161520
19425,347232
52195,161520
19430,347192
52200,161520
19435,347139
52205,161520
19440,346716
52210,161040
19445,346681
52215,161040
19450,346630
52220,161040
19455,346659
52225,161040
19460,346203
52230,161040
19465,346311
52235,161040
19470,346380
52240,161040
19475,346443
52245,161040
19480,346520
52250,161040
19485,346203
52255,161040
19490,346259
52260,161040
19495,346317
52265,161040
19500,346376
52270,161040
19505,346101
52275,161040
19510,346065
52280,161040
19515,346096
52285,161040
19520,346166
52290,161040
19525,346250
52295,161040
19530,345922
52300,161040
19535,346124
52305,161040
19540,346032
52310,161040
19545,346052
52315,161040
19550,345687
52320,161040
19555,345712
52325,161040
19560,345740
52330,161040
19565,345730
52335,161040
19570,345391
52340,161040
19575,345411
52345,161040
19580,345454
52350,161040
19585,345484
52355,161040
19590,345563
52360,161040
19595,345174
52365,160544
19600,345148
52370,160544
19605,345152
52375,160544
19610,345217
52380,160544
19615,344913
52385,160544
19620,344942
52390,160544
19625,344946
52395,160544
19630,344999
52400,160544
19635,345037
52405,160544
19640,344648
52410,160544
19645,344681
52415,160544
19650,344711
52420,160544
19655,344748
52425,160544
19660,344417
52430,160544
19665,344363
52435,160544
19670,344348
52440,160544
19675,344308
52445,160544
19680,344290
52450,160544
19685,343865
52455,160544
19690,343861
52460,160544
19695,343810
52465,160544
19700,343759
52470,160544
19705,343405
52475,160544
19710,343335
52480,160544
19715,343333
52485,160544
19720,343358
52490,160544
19725,343337
52495,160544
19730,342906
52500,160544
19735,342883
52505,160544
19740,342909
52510,160544
19745,342921
52515,160544
19750,342546
52520,160544
19755,342536
52525,160064
19760,342491
52530,160064
19765,342462
52535,160064
19770,342420
52540,160064
19775,342023
52545,160064
19780,341988
52550,160064
19785,341949
52555,160064
19790,341910
52560,160064
19795,341455
52565,160064
19800,341462
52570,160064
19805,341508
52575,160064
19810,341566
52580,160064
19815,341603
52585,160064
19820,341242
52590,160064
19825,341274
52595,160064
19830,341312
52600,160064
19835,341337
52605,160064
19840,340948
52610,160064
19845,340948
52615,160064
19850,340980
52620,160064
19855,340962
52625,160064
19860,340991
52630,160064
19865,340622
52635,160064
19870,340643
52640,160064
19875,340667
52645,160064
19880,340650
52650,160064
19885,340289
52655,160064
19890,340298
52660,160064
19895,340508
52665,160064
19900,340266
52670,160064
19905,340224
52675,160064
19910,339783
52680,160064
19915,339710
52685,159568
19920,339697
52690,159568
19925,339641
52695,159568
19930,339612
52700,159568
19935,339193
52705,159568
19940,339137
52710,159568
19945,339084
52715,159568
19950,339044
52720,159568
19955,338618
52725,159568
19960,338547
52730,159568
19965,338508
52735,159568
19970,338491
52740,159568
19975,338518
52745,159568
19980,338167
52750,159568
19985,338175
52755,159568
19990,338198
52760,159568
19995,338179
52765,159568
20000,338185
52770,159568
20005,337779
52775,159568
20010,337752
52780,159568
20015,337777
52785,159568
20020,337776
52790,159568
20025,337422
52795,159568
20030,337339
52800,159568
20035,337298
52805,159568
20040,337275
52810,159568
20045,337252
52815,159568
20050,336814
52820,159568
20055,336785
52825,159568
20060,336765
52830,159568
20065,336731
52835,159568
20070,336316
52840,159568
20075,336296
52845,159088
20080,336279
52850,159088
20085,336262
52855,159088
20090,336248
52860,159088
20095,335810
52865,159088
20100,335815
52870,159088
20105,335808
52875,159088
20110,335769
52880,159088
20115,335723
52885,159088
20120,335315
52890,159088
20125,335268
52895,159088
20130,335231
52900,159088
20135,335186
52905,159088
20140,334761
52910,159088
20145,334744
52915,159088
20150,334725
52920,159088
20155,334693
52925,159088
20160,334671
52930,159088
20165,334262
52935,159088
20170,334223
52940,159088
20175,334186
52945,159088
20180,334164
52950,159088
20185,334116
52955,159088
20190,333693
52960,159088
20195,333676
52965,159088
20200,333665
52970,159088
20205,333645
52975,159088
20210,333612
52980,159088
20215,333172
52985,159088
20220,333122
52990,159088
20225,333082
52995,159088
20230,333065
53000,159088
20235,332647
53005,159088
20240,332623
53010,158592
20245,332585
53015,158592
20250,332549
53020,158592
20255,332512
53025,158592
20260,332102
53030,158592
20265,332085
53035,158592
20270,332033
53040,158592
20275,331983
53045,158592
20280,331970
53050,158592
20285,331536
53055,158592
20290,331504
53060,158592
20295,331473
53065,158592
20300,331449
53070,158592
20305,331411
53075,158592
20310,330982
53080,158592
20315,330957
53085,158592
20320,330916
53090,158592
20325,330883
53095,158592
20330,330466
53100,158592
20335,330429
53105,158592
20340,330396
53110,158592
20345,330367
53115,158592
20350,330331
53120,158592
20355,329907
53125,158592
20360,329870
53130,158592
20365,329830
53135,158592
20370,329800
53140,158592
20375,329771
53145,158592
20380,329343
53150,158592
20385,329308
53155,158592
20390,329276
53160,158592
20395,329238
53165,158592
20400,329202
53170,158112
20405,328780
53175,158112
20410,328744
53180,158112
20415,328717
53185,158112
20420,328672
53190,158112
20425,328642
53195,158112
20430,328214
53200,158112
20435,328175
53205,158112
20440,328147
53210,158112
20445,328111
53215,158112
20450,327682
53220,158112
20455,327651
53225,158112
20460,327612
53230,158112
20465,327574
53235,158112
20470,327534
53240,158112
20475,327113
53245,158112
20480,327073
53250,158112
20485,327119
53255,158112
20490,327157
53260,158112
20495,327191
53265,158112
20500,326843
53270,158112
20505,326889
53275,158112
20510,326933
53280,158112
20515,326980
53285,158112
20520,327004
53290,158112
20525,326666
53295,158112
20530,326711
53300,158112
20535,326747
53305,158112
20540,326791
53310,158112
20545,326825
53315,158112
20550,326475
53320,158112
20555,326536
53325,158112
20560,326579
53330,158112
20565,326636
53335,157616
20570,326674
53340,157616
20575,326332
53345,157616
20580,326387
53350,157616
20585,326470
53355,157616
20590,326470
53360,157616
20595,326513
53365,157616
20600,326168
53370,157616
20605,326211
53375,157616
20610,326249
53380,157616
20615,326317
53385,157616
20620,326345
53390,157616
20625,326022
53395,157616
20630,326079
53400,157616
20635,326115
53405,157616
20640,326148
53410,157616
20645,326229
53415,157616
20650,325893
53420,157616
20655,325951
53425,157616
20660,325998
53430,157616
20665,326046
53435,157616
20670,325721
53440,157616
20675,325778
53445,157616
20680,325820
53450,157616
20685,325871
53455,157616
20690,325933
53460,157616
20695,325602
53465,157616
20700,325653
53470,157616
20705,325715
53475,157616
20710,325767
53480,157616
20715,325811
53485,157616
20720,325478
53490,157616
20725,325546
53495,157616
20730,325624
53500,157136
20735,325673
53505,157136
20740,325724
53510,157136
20745,325398
53515,157136
20750,325457
53520,157136
20755,325508
53525,157136
20760,325571
53530,157136
20765,325598
53535,157136
20770,325267
53540,157136
20775,325328
53545,157136
20780,325390
53550,157136
20785,325436
53555,157136
20790,325491
53560,157136
20795,325280
53565,157136
20800,325197
53570,157136
20805,325250
53575,157136
20810,325311
53580,157136
20815,325368
53585,157136
20820,325031
53590,157136
20825,325093
53595,157136
20830,325151
53600,157136
20835,325224
53605,157136
20840,325272
53610,157136
20845,324962
53615,157136
20850,325034
53620,157136
20855,325078
53625,157136
20860,325121
53630,157136
20865,325201
53635,157136
20870,324900
53640,157136
20875,324918
53645,157136
20880,324977
53650,157136
20885,325037
53655,157136
20890,325116
53660,157136
20895,324753
53665,156640
20900,324794
53670,156640
20905,324863
53675,156640
20910,324926
53680,156640
20915,324977
53685,156640
20920,325036
53690,156640
20925,324713
53695,156640
20930,324777
53700,156640
20935,324983
53705,156640
20940,324898
53710,156640
20945,324967
53715,156640
20950,324594
53720,156640
20955,324702
53725,156640
20960,324757
53730,156640
20965,324840
53735,156640
20970,324900
53740,156640
20975,324575
53745,156640
20980,324631
53750,156640
20985,324654
53755,156640
20990,324753
53760,156640
20995,324792
53765,156640
21000,324453
53770,156640
21005,324594
53775,156640
21010,324605
53780,156640
21015,324652
53785,156640
21020,324693
53790,156640
21025,324361
53795,156640
21030,324431
53800,156640
21035,324496
53805,156640
21040,324547
53810,156640
21045,324671
53815,156640
21050,324268
53820,156640
21055,324355
53825,156640
21060,324391
53830,156640
21065,324728
53835,156160
21070,324580
53840,156160
21075,324207
53845,156160
21080,324289
53850,156160
21085,324351
53855,156160
21090,324485
53860,156160
21095,324480
53865,156160
21100,324154
53870,156160
21105,324224
53875,156160
21110,324320
53880,156160
21115,324352
53885,156160
21120,324393
53890,156160
21125,324091
53895,156160
21130,324154
53900,156160
21135,324207
53905,156160
21140,324298
53910,156160
21145,324345
53915,156160
21150,324428
53920,156160
21155,324089
53925,156160
21160,324161
53930,156160
21165,324240
53935,156160
21170,324307
53940,156160
21175,324355
53945,156160
21180,324034
53950,156160
21185,324101
53955,156160
21190,324133
53960,156160
21195,324248
53965,156160
21200,324308
53970,156160
21205,324007
53975,156160
21210,324060
53980,156160
21215,324145
53985,156160
21220,324183
53990,156160
21225,324354
53995,156160
21230,324023
54000,156160
21235,324010
54005,155664
21240,324085
54010,155664
21245,324157
54015,155664
21250,324225
54020,155664
21255,323947
54025,155664
21260,323963
54030,155664
21265,324052
54035,155664
21270,324111
54040,155664
21275,324202
54045,155664
21280,324233
54050,155664
21285,323947
54055,155664
21290,323990
54060,155664
21295,324091
54065,155664
21300,324724
54070,155664
21305,324293
54075,155664
21310,323966
54080,155664
21315,324016
54085,155664
21320,324076
54090,155664
21325,324164
54095,155664
21330,324242
54100,155664
21335,323897
54105,155664
21340,323977
54110,155664
21345,324049
54115,155664
21350,324116
54120,155664
21355,324186
54125,155664
21360,323841
54130,155664
21365,323926
54135,155664
21370,324016
54140,155664
21375,324086
54145,155664
21380,324149
54150,155664
21385,324216
54155,155664
21390,323765
54160,155664
21395,323964
54165,155664
21400,324039
54170,155184
21405,324056
54175,155184
21410,324176
54180,155184
21415,323859
54185,155184
21420,323960
54190,155184
21425,324117
54195,155184
21430,324122
54200,155184
21435,324151
54205,155184
21440,323807
54210,155184
21445,323905
54215,155184
21450,323968
54220,155184
21455,324073
54225,155184
21460,324075
54230,155184
21465,324166
54235,155184
21470,323829
54240,155184
21475,323896
54245,155184
21480,323968
54250,155184
21485,324045
54255,155184
21490,324117
54260,155184
21495,323761
54265,155184
21500,323850
54270,155184
21505,323943
54275,155184
21510,324039
54280,155184
21515,324076
54285,155184
21520,323748
54290,155184
21525,323817
54295,155184
21530,323892
54300,155184
21535,323986
54305,155184
21540,324059
54310,155184
21545,324138
54315,155184
21550,323824
54320,155184
21555,323906
54325,155184
21560,323979
54330,155184
21565,324062
54335,155184
21570,324121
54340,154688
21575,323794
54345,154688
21580,323875
54350,154688
21585,323947
54355,154688
21590,324042
54360,154688
21595,324137
54365,154688
21600,324162
54370,154688
21605,323828
54375,154688
21610,323951
54380,154688
21615,324077
54385,154688
21620,324101
54390,154688
21625,324180
54395,154688
21630,323836
54400,154688
21635,323924
54405,154688
21640,323999
54410,154688
21645,324090
54415,154688
21650,324269
54420,154688
21655,323824
54425,154688
21660,323899
54430,154688
21665,323974
54435,154688
21670,324058
54440,154688
21675,324123
54445,154688
21680,324194
54450,154688
21685,323896
54455,154688
21690,323952
54460,154688
21695,324025
54465,154688
21700,324127
54470,154688
21705,324197
54475,154688
21710,323855
54480,154688
21715,323921
54485,154688
21720,324018
54490,154688
21725,324082
54495,154688
21730,324166
54500,154688
21735,324224
54505,154688
21740,323858
54510,154688
21745,323992
54515,154208
21750,324067
54520,154208
21755,324152
54525,154208
21760,324122
54530,154208
21765,323916
54535,154208
21770,323970
54540,154208
21775,324053
54545,154208
21780,324107
54550,154208
21785,324196
54555,154208
21790,324261
54560,154208
21795,323929
54565,154208
21800,324009
54570,154208
21805,324066
54575,154208
21810,324157
54580,154208
21815,324225
54585,154208
21820,323924
54590,154208
21825,323958
54595,154208
21830,324096
54600,154208
21835,324089
54605,154208
21840,324280
54610,154208
21845,324477
54615,154208
21850,323794
54620,154208
21855,323928
54625,154208
21860,323996
54630,154208
21865,324037
54635,154208
21870,324156
54640,154208
21875,323769
54645,154208
21880,323900
54650,154208
21885,323944
54655,154208
21890,324035
54660,154208
21895,323967
54665,154208
21900,324135
54670,154208
21905,323775
54675,154208
21910,323828
54680,154208
21915,323894
54685,153712
21920,323963
54690,153712
21925,324017
54695,153712
21930,323682
54700,153712
21935,323724
54705,153712
21940,323787
54710,153712
21945,323809
54715,153712
21950,323910
54720,153712
21955,323950
54725,153712
21960,323615
54730,153712
21965,323659
54735,153712
21970,323702
54740,153712
21975,323782
54745,153712
21980,323826
54750,153712
21985,323459
54755,153712
21990,323500
54760,153712
21995,323525
54765,153712
22000,323602
54770,153712
22005,323681
54775,153712
22010,323715
54780,153712
22015,323353
54785,153712
22020,323410
54790,153712
22025,323457
54795,153712
22030,323508
54800,153712
22035,323553
54805,153712
22040,323606
54810,153712
22045,323245
54815,153712
22050,323294
54820,153712
22055,323449
54825,153712
22060,323392
54830,153712
22065,323433
54835,153712
22070,323070
54840,153712
22075,323115
54845,153712
22080,323198
54850,153712
22085,323211
54855,153712
22090,323258
54860,153232
22095,323289
54865,153232
22100,322929
54870,153232
22105,322997
54875,153232
22110,323020
54880,153232
22115,323078
54885,153232
22120,323124
54890,153232
22125,323171
54895,153232
22130,322807
54900,153232
22135,322848
54905,153232
22140,322908
54910,153232
22145,322949
54915,153232
22150,322994
54920,153232
22155,322614
54925,153232
22160,322654
54930,153232
22165,322688
54935,153232
22170,322760
54940,153232
22175,322825
54945,153232
22180,322835
54950,153232
22185,322471
54955,153232
22190,322496
54960,153232
22195,322550
54965,153232
22200,322601
54970,153232
22205,322621
54975,153232
22210,322680
54980,153232
22215,322301
54985,153232
22220,322366
54990,153232
22225,322382
54995,153232
22230,322422
55000,153232
22235,322673
55005,153232
22240,322115
55010,153232
22245,322146
55015,153232
22250,322175
55020,153232
22255,322225
55025,153232
22260,322260
55030,153232
22265,322289
55035,152736
22270,321919
55040,152736
22275,321970
55045,152736
22280,322006
55050,152736
22285,322062
55055,152736
22290,322071
55060,152736
22295,322119
55065,152736
22300,321728
55070,152736
22305,321803
55075,152736
22310,321853
55080,152736
22315,321877
55085,152736
22320,321908
55090,152736
22325,321961
55095,152736
22330,321573
55100,152736
22335,321605
55105,152736
22340,321645
55110,152736
22345,321657
55115,152736
22350,321713
55120,152736
22355,321342
55125,152736
22360,321365
55130,152736
22365,321413
55135,152736
22370,321431
55140,152736
22375,321490
55145,152736
22380,321518
55150,152736
22385,321155
55155,152736
22390,321190
55160,152736
22395,321234
55165,152736
22400,321284
55170,152736
22405,321295
55175,152736
22410,321329
55180,152736
22415,320932
55185,152736
22420,321013
55190,152736
22425,320996
55195,152736
22430,321024
55200,152736
22435,321071
55205,152736
22440,321108
55210,152256
22445,320723
55215,152256
22450,320762
55220,152256
22455,320782
55225,152256
22460,320821
55230,152256
22465,320858
55235,152256
22470,320893
55240,152256
22475,320504
55245,152256
22480,320553
55250,152256
22485,320565
55255,152256
22490,320602
55260,152256
22495,320629
55265,152256
22500,320676
55270,152256
22505,320269
55275,152256
22510,320313
55280,152256
22515,320336
55285,152256
22520,320371
55290,152256
22525,320382
55295,152256
22530,320074
55300,152256
22535,320044
55305,152256
22540,320056
55310,152256
22545,320079
55315,152256
22550,320122
55320,152256
22555,320148
55325,152256
22560,319778
55330,152256
22565,319793
55335,152256
22570,319818
55340,152256
22575,319844
55345,152256
22580,319854
55350,152256
22585,319887
55355,152256
22590,319441
55360,152256
22595,319515
55365,152256
22600,319551
55370,152256
22605,319546
55375,152256
22610,319683
55380,152256
22615,319615
55385,151760
22620,319226
55390,151760
22625,319258
55395,151760
22630,319277
55400,151760
22635,319313
55405,151760
22640,319330
55410,151760
22645,319366
55415,151760
22650,318962
55420,151760
22655,318984
55425,151760
22660,319013
55430,151760
22665,319039
55435,151760
22670,319051
55440,151760
22675,319080
55445,151760
22680,318669
55450,151760
22685,318746
55455,151760
22690,318703
55460,151760
22695,318730
55465,151760
22700,318755
55470,151760
22705,318779
55475,151760
22710,318380
55480,151760
22715,318384
55485,151760
22720,318442
55490,151760
22725,318440
55495,151760
22730,318495
55500,151760
22735,318481
55505,151760
22740,318091
55510,151760
22745,318098
55515,151760
22750,318124
55520,151760
22755,318139
55525,151760
22760,318174
55530,151760
22765,318188
55535,151760
22770,317772
55540,151760
22775,317792
55545,151760
22780,317811
55550,151760
22785,317826
55555,151760
22790,317852
55560,151760
22795,317858
55565,151280
22800,317466
55570,151280
22805,317494
55575,151280
22810,317506
55580,151280
22815,317516
55585,151280
22820,317548
55590,151280
22825,317546
55595,151280
22830,317146
55600,151280
22835,317162
55605,151280
22840,317179
55610,151280
22845,317189
55615,151280
22850,317202
55620,151280
22855,317218
55625,151280
22860,316809
55630,151280
22865,316815
55635,151280
22870,316837
55640,151280
22875,316853
55645,151280
22880,316872
55650,151280
22885,316885
55655,151280
22890,316481
55660,151280
22895,316496
55665,151280
22900,316517
55670,151280
22905,316527
55675,151280
22910,316547
55680,151280
22915,316559
55685,151280
22920,316163
55690,151280
22925,316176
55695,151280
22930,316195
55700,151280
22935,316231
55705,151280
22940,316253
55710,151280
22945,316228
55715,151280
22950,315828
55720,151280
22955,315842
55725,151280
22960,315852
55730,151280
22965,315877
55735,151280
22970,315882
55740,151280
22975,315903
55745,150784
22980,315509
55750,150784
22985,315513
55755,150784
22990,315535
55760,150784
22995,315540
55765,150784
23000,315557
55770,150784
23005,315565
55775,150784
23010,315183
55780,150784
23015,315197
55785,150784
23020,315209
55790,150784
23025,315230
55795,150784
23030,315246
55800,150784
23035,315262
55805,150784
23040,315291
55810,150784
23045,314857
55815,150784
23050,314881
55820,150784
23055,314875
55825,150784
23060,314901
55830,150784
23065,314913
55835,150784
23070,314917
55840,150784
23075,314515
55845,150784
23080,314532
55850,150784
23085,314554
55855,150784
23090,314561
55860,150784
23095,314573
55865,150784
23100,314577
55870,150784
23105,314175
55875,150784
23110,314192
55880,150784
23115,314202
55885,150784
23120,314219
55890,150784
23125,314231
55895,150784
23130,314267
55900,150784
23135,313823
55905,150784
23140,313836
55910,150784
23145,313845
55915,150784
23150,313845
55920,150784
23155,313867
55925,150304
23160,313875
55930,150304
23165,313463
55935,150304
23170,313481
55940,150304
23175,313485
55945,150304
23180,313499
55950,150304
23185,313513
55955,150304
23190,313515
55960,150304
23195,313105
55965,150304
23200,313120
55970,150304
23205,313134
55975,150304
23210,312931
55980,150304
23215,313188
55985,150304
23220,313170
55990,150304
23225,313174
55995,150304
23230,312757
56000,150304
23235,312758
56005,150304
23240,312767
56010,150304
23245,312778
56015,150304
23250,312786
56020,150304
23255,312793
56025,150304
23260,312382
56030,150304
23265,312377
56035,150304
23270,312384
56040,150304
23275,312405
56045,150304
23280,312411
56050,150304
23285,312420
56055,150304
23290,312012
56060,150304
23295,312017
56065,150304
23300,312028
56070,150304
23305,312038
56075,150304
23310,312050
56080,150304
23315,312061
56085,150304
23320,311622
56090,150304
23325,311625
56095,150304
23330,311635
56100,150304
23335,311647
56105,149808
23340,311647
56110,149808
23345,311656
56115,149808
23350,311658
56120,149808
23355,311254
56125,149808
23360,311258
56130,149808
23365,311265
